Ticker,Stock Name,Price Code,Ratios Code,In Market?
MEAS,Measurement Specialties,GOOG/NASDAQ_MEAS,DMDRN/MEAS_ALLFINANCIALRATIOS,Active
MED,Medifast Inc,GOOG/NYSE_MED,DMDRN/MED_ALLFINANCIALRATIOS,Active
MEDL,MEDL Mobile Holdings Inc,NA,DMDRN/MEDL_ALLFINANCIALRATIOS,Active
MEDT,MedSource Technologies Inc,GOOG/PINK_MEDT,DMDRN/MEDT_ALLFINANCIALRATIOS,Active
MEET,Meetme Inc,GOOG/AMEX_MEET,DMDRN/MEET_ALLFINANCIALRATIOS,Active
MEG,Media General,GOOG/NYSE_MEG,DMDRN/MEG_ALLFINANCIALRATIOS,Active
MEI,Methode Electronics,GOOG/NYSE_MEI,DMDRN/MEI_ALLFINANCIALRATIOS,Active
MEIP,Media & Income Trust Plc Pfd,GOOG/NASDAQ_MEIP,DMDRN/MEIP_ALLFINANCIALRATIOS,Active
MELA,Mela Sciences Inc,GOOG/NASDAQ_MELA,DMDRN/MELA_ALLFINANCIALRATIOS,Active
MELI,Mercadolibre,GOOG/NASDAQ_MELI,DMDRN/MELI_ALLFINANCIALRATIOS,Active
MEMP,Memorial Production Partners Lp,GOOG/NASDAQ_MEMP,DMDRN/MEMP_ALLFINANCIALRATIOS,Active
MEMS,Memsic,GOOG/NASDAQ_MEMS,DMDRN/MEMS_ALLFINANCIALRATIOS,Active
MENB,Mendocino Brewing Inc,GOOG/PINK_MENB,DMDRN/MENB_ALLFINANCIALRATIOS,Active
MENT,Mentor Graphics Corp.,GOOG/NASDAQ_MENT,DMDRN/MENT_ALLFINANCIALRATIOS,Active
MEOH,Methanex Corp.,GOOG/NASDAQ_MEOH,DMDRN/MEOH_ALLFINANCIALRATIOS,Active
MERR,Merriman Curhan Ford Group,GOOG/PINK_MERR,DMDRN/MERR_ALLFINANCIALRATIOS,Active
MERU,Meru Networks,GOOG/NASDAQ_MERU,DMDRN/MERU_ALLFINANCIALRATIOS,Active
MET,Metlife,GOOG/NYSE_MET,DMDRN/MET_ALLFINANCIALRATIOS,Active
METR,Metro Bancorp Inc,GOOG/NASDAQ_METR,DMDRN/METR_ALLFINANCIALRATIOS,Active
MFB,Maidenform Brands,GOOG/NYSE_MFB,DMDRN/MFB_ALLFINANCIALRATIOS,Active
MFBP,M&F Bancorp Inc,GOOG/PINK_MFBP,DMDRN/MFBP_ALLFINANCIALRATIOS,Active
MFC,Manulife Financial Corp,GOOG/NYSE_MFC,DMDRN/MFC_ALLFINANCIALRATIOS,Active
MFCO,MICROWAVE FILTER,GOOG/PINK_MFCO,DMDRN/MFCO_ALLFINANCIALRATIOS,Active
MFGLQ,MF Global Holdings Ltd.,GOOG/PINK_MFGLQ,DMDRN/MFGLQ_ALLFINANCIALRATIOS,Active
MFI,Microfinancial Inc.,GOOG/NASDAQ_MFI,DMDRN/MFI_ALLFINANCIALRATIOS,Active
MFI.TO,Maple Leaf Foods Inc.,YAHOO/TSX_MFI_TO,DMDRN/MFI_TO_ALLFINANCIALRATIOS,Active
MFLR,Mayflower Bancorp,GOOG/NASDAQ_MFLR,DMDRN/MFLR_ALLFINANCIALRATIOS,Active
MFLX,Multi-Fineline Electronix,GOOG/NASDAQ_MFLX,DMDRN/MFLX_ALLFINANCIALRATIOS,Active
MFNC,Mackinac Financial Corp.,GOOG/NASDAQ_MFNC,DMDRN/MFNC_ALLFINANCIALRATIOS,Active
MFRI,Mfri,GOOG/NASDAQ_MFRI,DMDRN/MFRI_ALLFINANCIALRATIOS,Active
MFRM,Mattress Firm Holding Corp.,GOOG/NASDAQ_MFRM,DMDRN/MFRM_ALLFINANCIALRATIOS,Active
MFSF,Mutualfirst Financial Inc.,GOOG/NASDAQ_MFSF,DMDRN/MFSF_ALLFINANCIALRATIOS,Active
MG,Mistras Group Inc,GOOG/NYSE_MG,DMDRN/MG_ALLFINANCIALRATIOS,Active
MGA,Magna International,GOOG/NYSE_MGA,DMDRN/MGA_ALLFINANCIALRATIOS,Active
MGAM,Multimedia Games,GOOG/NASDAQ_MGAM,DMDRN/MGAM_ALLFINANCIALRATIOS,Active
MGCD,MGC Diagnostics Corporation,GOOG/NASDAQ_MGCD,DMDRN/MGCD_ALLFINANCIALRATIOS,Active
MGEE,Mge Energy Inc.,GOOG/NASDAQ_MGEE,DMDRN/MGEE_ALLFINANCIALRATIOS,Active
MGH,Minco Gold Corp.,GOOG/AMEX_MGH,DMDRN/MGH_ALLFINANCIALRATIOS,Active
MGI,Moneygram International,GOOG/NYSE_MGI,DMDRN/MGI_ALLFINANCIALRATIOS,Active
MGIC,Magic Software Enterprises Ltd,GOOG/NASDAQ_MGIC,DMDRN/MGIC_ALLFINANCIALRATIOS,Active
MGLN,Magellan Health Services,GOOG/NASDAQ_MGLN,DMDRN/MGLN_ALLFINANCIALRATIOS,Active
MGM,Mgm Resorts International,GOOG/NYSE_MGM,DMDRN/MGM_ALLFINANCIALRATIOS,Active
MGN,Mines Management,GOOG/AMEX_MGN,DMDRN/MGN_ALLFINANCIALRATIOS,Active
MGPI,Mgp Ingredients,GOOG/NASDAQ_MGPI,DMDRN/MGPI_ALLFINANCIALRATIOS,Active
MGRC,Mcgrath Rentcorp,GOOG/NASDAQ_MGRC,DMDRN/MGRC_ALLFINANCIALRATIOS,Active
MGT,Mgt Capital Investments Inc,GOOG/AMEX_MGT,DMDRN/MGT_ALLFINANCIALRATIOS,Active
MGYR,Magyar Bancorp,GOOG/NASDAQ_MGYR,DMDRN/MGYR_ALLFINANCIALRATIOS,Active
MHCC,Millennium Healthcare Inc.,GOOG/PINK_MHCC,DMDRN/MHCC_ALLFINANCIALRATIOS,Active
MHGC,Morgans Hotel Group Co.,GOOG/NASDAQ_MHGC,DMDRN/MHGC_ALLFINANCIALRATIOS,Active
MHGI,Midnight Holdings Group Inc,GOOG/PINK_MHGI,DMDRN/MHGI_ALLFINANCIALRATIOS,Active
MHGU,Meritage Hospitality Group In,GOOG/PINK_MHGU,DMDRN/MHGU_ALLFINANCIALRATIOS,Active
MHH,Mastech Holdings Inc,GOOG/AMEX_MHH,DMDRN/MHH_ALLFINANCIALRATIOS,Active
MHK,Mohawk Industries,GOOG/NYSE_MHK,DMDRN/MHK_ALLFINANCIALRATIOS,Active
MHLD,Maiden Hldgs Ltd,GOOG/NASDAQ_MHLD,DMDRN/MHLD_ALLFINANCIALRATIOS,Active
MHO,M/I Homes,GOOG/NYSE_MHO,DMDRN/MHO_ALLFINANCIALRATIOS,Active
MHP,Mcgraw-Hill Companies,GOOG/NYSE_MHP,DMDRN/MHP_ALLFINANCIALRATIOS,Active
MHR,Magnum Hunter Resources Corp.,GOOG/NYSE_MHR,DMDRN/MHR_ALLFINANCIALRATIOS,Active
MHR.TO,McGraw-Hill Ryerson Ltd.,YAHOO/TSX_MHR_TO,DMDRN/MHR_TO_ALLFINANCIALRATIOS,Active
MHTX,Manhattan Scientifics Inc,GOOG/PINK_MHTX,DMDRN/MHTX_ALLFINANCIALRATIOS,Active
MIC,Macquarie Infrastructure Company Trust,GOOG/NYSE_MIC,DMDRN/MIC_ALLFINANCIALRATIOS,Active
MIDD,The Middleby Corp.,GOOG/NASDAQ_MIDD,DMDRN/MIDD_ALLFINANCIALRATIOS,Active
MIG,Meadowbrook Insurance Group,GOOG/NYSE_MIG,DMDRN/MIG_ALLFINANCIALRATIOS,Active
MIGA,Migami Inc.,GOOG/PINK_MIGA,DMDRN/MIGA_ALLFINANCIALRATIOS,Active
MIGL,Miscor Group Ltd,GOOG/PINK_MIGL,DMDRN/MIGL_ALLFINANCIALRATIOS,Active
MIICF,Millicom Int'l Cellular,GOOG/PINK_MIICF,DMDRN/MIICF_ALLFINANCIALRATIOS,Active
MIL,Mfc Industrial Ltd,GOOG/NYSE_MIL,DMDRN/MIL_ALLFINANCIALRATIOS,Active
MILL,Miller Petroleum,GOOG/NYSE_MILL,DMDRN/MILL_ALLFINANCIALRATIOS,Active
MIND,Mitcham Industries,GOOG/NASDAQ_MIND,DMDRN/MIND_ALLFINANCIALRATIOS,Active
MINI,Mobile Mini,GOOG/NASDAQ_MINI,DMDRN/MINI_ALLFINANCIALRATIOS,Active
MIPS,Mips Technologies,GOOG/NASDAQ_MIPS,DMDRN/MIPS_ALLFINANCIALRATIOS,Active
MITK,Mitek Systems Inc,GOOG/NASDAQ_MITK,DMDRN/MITK_ALLFINANCIALRATIOS,Active
MITL,Mitel Networks Corp.,GOOG/NASDAQ_MITL,DMDRN/MITL_ALLFINANCIALRATIOS,Active
MIVI,MIV Therapeutics Inc,GOOG/PINK_MIVI,DMDRN/MIVI_ALLFINANCIALRATIOS,Active
MJN,Mead Johnson Nutrition Company,GOOG/NYSE_MJN,DMDRN/MJN_ALLFINANCIALRATIOS,Active
MKC,Mccormick & Company Inc.,GOOG/NYSE_MKC,DMDRN/MKC_ALLFINANCIALRATIOS,Active
MKL,Markel Corp.,GOOG/NYSE_MKL,DMDRN/MKL_ALLFINANCIALRATIOS,Active
MKRS,Mikros Systems Corp.,GOOG/PINK_MKRS,DMDRN/MKRS_ALLFINANCIALRATIOS,Active
MKSI,Mks Instruments,GOOG/NASDAQ_MKSI,DMDRN/MKSI_ALLFINANCIALRATIOS,Active
MKTAY,Makita,GOOG/NASDAQ_MKTAY,DMDRN/MKTAY_ALLFINANCIALRATIOS,Active
MKTG,Responsys Inc.,GOOG/NASDAQ_MKTG,DMDRN/MKTG_ALLFINANCIALRATIOS,Active
MKTS,Rodman & Renshaw Capital Group,GOOG/NASDAQ_MKTS,DMDRN/MKTS_ALLFINANCIALRATIOS,Active
MKTX,Marketaxess Holdings,GOOG/NASDAQ_MKTX,DMDRN/MKTX_ALLFINANCIALRATIOS,Active
MKTY,Mechanical Technology Inc.,GOOG/PINK_MKTY,DMDRN/MKTY_ALLFINANCIALRATIOS,Active
MLAB,Mesa Laboratories,GOOG/NASDAQ_MLAB,DMDRN/MLAB_ALLFINANCIALRATIOS,Active
MLES,The Mint Leasing Inc,GOOG/PINK_MLES,DMDRN/MLES_ALLFINANCIALRATIOS,Active
MLHR,Herman Miller,GOOG/NASDAQ_MLHR,DMDRN/MLHR_ALLFINANCIALRATIOS,Active
MLI,Mueller Industries,GOOG/NYSE_MLI,DMDRN/MLI_ALLFINANCIALRATIOS,Active
MLM,Martin Marietta Materials,GOOG/NYSE_MLM,DMDRN/MLM_ALLFINANCIALRATIOS,Active
MLMN,Millenium Prime Inc,GOOG/PINK_MLMN,DMDRN/MLMN_ALLFINANCIALRATIOS,Active
MLNK,Moduslink Global Solutions Inc,GOOG/NASDAQ_MLNK,DMDRN/MLNK_ALLFINANCIALRATIOS,Active
MLNX,Mellanox Technologies,GOOG/NASDAQ_MLNX,DMDRN/MLNX_ALLFINANCIALRATIOS,Active
MLOG,Microlog Corp.,GOOG/PINK_MLOG,DMDRN/MLOG_ALLFINANCIALRATIOS,Active
MLP,Maui Land & Pineapple Company,GOOG/NYSE_MLP,DMDRN/MLP_ALLFINANCIALRATIOS,Active
MLR,Miller Industries,GOOG/NYSE_MLR,DMDRN/MLR_ALLFINANCIALRATIOS,Active
MLSS,Milestone Scientific,GOOG/PINK_MLSS,DMDRN/MLSS_ALLFINANCIALRATIOS,Active
MLVF,Malvern Federal Bancorp,GOOG/NASDAQ_MLVF,DMDRN/MLVF_ALLFINANCIALRATIOS,Active
MLXO,Michelex Corp,GOOG/PINK_MLXO,DMDRN/MLXO_ALLFINANCIALRATIOS,Active
MM,Millennial Media Inc.,GOOG/NYSE_MM,DMDRN/MM_ALLFINANCIALRATIOS,Active
MMAB,Municipal Mtg & Equity L L C,GOOG/PINK_MMAB,DMDRN/MMAB_ALLFINANCIALRATIOS,Active
MMC,Marsh & Mclennan Companies,GOOG/NYSE_MMC,DMDRN/MMC_ALLFINANCIALRATIOS,Active
MMLP,Martin Midstream Partners L.P.,GOOG/NASDAQ_MMLP,DMDRN/MMLP_ALLFINANCIALRATIOS,Active
MMM,3M Company,GOOG/NYSE_MMM,DMDRN/MMM_ALLFINANCIALRATIOS,Active
MMMW,Mass Megawatts Wind Power Inc.,GOOG/PINK_MMMW,DMDRN/MMMW_ALLFINANCIALRATIOS,Active
MMP,Magellan Midstream Partners L.P.,GOOG/NYSE_MMP,DMDRN/MMP_ALLFINANCIALRATIOS,Active
MMR,Mcmoran Exploration Company,GOOG/NYSE_MMR,DMDRN/MMR_ALLFINANCIALRATIOS,Active
MMRF,MMR Information Systems Inc,GOOG/PINK_MMRF,DMDRN/MMRF_ALLFINANCIALRATIOS,Active
MMRK,Mile Marker International Inc,GOOG/PINK_MMRK,DMDRN/MMRK_ALLFINANCIALRATIOS,Active
MMS,Maximus,GOOG/NYSE_MMS,DMDRN/MMS_ALLFINANCIALRATIOS,Active
MMSI,Merit Medical Systems,GOOG/NASDAQ_MMSI,DMDRN/MMSI_ALLFINANCIALRATIOS,Active
MMT,Mfs Multimarket Income Trust,GOOG/NYSE_MMT,DMDRN/MMT_ALLFINANCIALRATIOS,Active
MMTC,Micro Imaging Technology Inc,GOOG/PINK_MMTC,DMDRN/MMTC_ALLFINANCIALRATIOS,Active
MMTIF,Micromem Technologies Inc.,NA,DMDRN/MMTIF_ALLFINANCIALRATIOS,Active
MMUS,Makemusic,GOOG/NASDAQ_MMUS,DMDRN/MMUS_ALLFINANCIALRATIOS,Active
MMYT,Makemytrip Limited,GOOG/NASDAQ_MMYT,DMDRN/MMYT_ALLFINANCIALRATIOS,Active
MN,Manning & Napier Inc.,GOOG/NYSE_MN,DMDRN/MN_ALLFINANCIALRATIOS,Active
MNDL,Mandalay Media Inc,GOOG/PINK_MNDL,DMDRN/MNDL_ALLFINANCIALRATIOS,Active
MNDO,Mind C.T.I. Ltd,GOOG/NASDAQ_MNDO,DMDRN/MNDO_ALLFINANCIALRATIOS,Active
MNELF,Mission NewEnergy Ltd,NA,DMDRN/MNELF_ALLFINANCIALRATIOS,Active
MNGA,Magnegas Corporation,GOOG/NASDAQ_MNGA,DMDRN/MNGA_ALLFINANCIALRATIOS,Active
MNHN,Manhattan Bancorp,GOOG/PINK_MNHN,DMDRN/MNHN_ALLFINANCIALRATIOS,Active
MNI,Mcclatchy Company,GOOG/NYSE_MNI,DMDRN/MNI_ALLFINANCIALRATIOS,Active
MNKB,Monadnock Bancorp,GOOG/PINK_MNKB,DMDRN/MNKB_ALLFINANCIALRATIOS,Active
MNKD,Mannkind Corp.,GOOG/NASDAQ_MNKD,DMDRN/MNKD_ALLFINANCIALRATIOS,Active
MNOV,Medicinova,GOOG/NASDAQ_MNOV,DMDRN/MNOV_ALLFINANCIALRATIOS,Active
MNR,Monmouth Real Estate Investment Corp.,GOOG/NYSE_MNR,DMDRN/MNR_ALLFINANCIALRATIOS,Active
MNRK,Monarch Financial Holdings,GOOG/NASDAQ_MNRK,DMDRN/MNRK_ALLFINANCIALRATIOS,Active
MNRO,Monro Muffler Brake,GOOG/NASDAQ_MNRO,DMDRN/MNRO_ALLFINANCIALRATIOS,Active
MNSF,Manfelder Metals Ltd,GOOG/PINK_MNSF,DMDRN/MNSF_ALLFINANCIALRATIOS,Active
MNST,Monster Beverage Corp,GOOG/NASDAQ_MNST,DMDRN/MNST_ALLFINANCIALRATIOS,Active
MNTA,Momenta Pharmaceuticals,GOOG/NASDAQ_MNTA,DMDRN/MNTA_ALLFINANCIALRATIOS,Active
MNTG,Mtr Gaming Group,GOOG/NASDAQ_MNTG,DMDRN/MNTG_ALLFINANCIALRATIOS,Active
MNTX,Manitex International,GOOG/NASDAQ_MNTX,DMDRN/MNTX_ALLFINANCIALRATIOS,Active
MO,Altria Group,GOOG/NYSE_MO,DMDRN/MO_ALLFINANCIALRATIOS,Active
MOC,Command Security Corp.,GOOG/AMEX_MOC,DMDRN/MOC_ALLFINANCIALRATIOS,Active
MOCO,Mocon,GOOG/NASDAQ_MOCO,DMDRN/MOCO_ALLFINANCIALRATIOS,Active
MOD,Modine Manufacturing Company,GOOG/NYSE_MOD,DMDRN/MOD_ALLFINANCIALRATIOS,Active
MODM,Modern Med Modalities Corp,GOOG/PINK_MODM,DMDRN/MODM_ALLFINANCIALRATIOS,Active
MOFG,Midwestone Financial Group,GOOG/NASDAQ_MOFG,DMDRN/MOFG_ALLFINANCIALRATIOS,Active
MOG/A,Moog Inc. 'A',NA,DMDRN/MOG_A_ALLFINANCIALRATIOS,Active
MOG/B,MOOG INC 'B',NA,DMDRN/MOG_B_ALLFINANCIALRATIOS,Active
MOH,Molina Healthcare Inc,GOOG/NYSE_MOH,DMDRN/MOH_ALLFINANCIALRATIOS,Active
MOLX,Molex Inc.,GOOG/NASDAQ_MOLX,DMDRN/MOLX_ALLFINANCIALRATIOS,Active
MOLXA,Molex Inc.,GOOG/NASDAQ_MOLXA,DMDRN/MOLXA_ALLFINANCIALRATIOS,Active
MON,Monsanto Company,GOOG/NYSE_MON,DMDRN/MON_ALLFINANCIALRATIOS,Active
MORN,Morningstar,GOOG/NASDAQ_MORN,DMDRN/MORN_ALLFINANCIALRATIOS,Active
MOS,Mosaic Company,GOOG/NYSE_MOS,DMDRN/MOS_ALLFINANCIALRATIOS,Active
MOSY,Mosys,GOOG/NASDAQ_MOSY,DMDRN/MOSY_ALLFINANCIALRATIOS,Active
MOTR,Motricity,GOOG/NASDAQ_MOTR,DMDRN/MOTR_ALLFINANCIALRATIOS,Active
MOV,Movado Group Inc.,GOOG/NYSE_MOV,DMDRN/MOV_ALLFINANCIALRATIOS,Active
MOVE,Move,GOOG/NASDAQ_MOVE,DMDRN/MOVE_ALLFINANCIALRATIOS,Active
MPAA,Motorcar Parts Of America,GOOG/NASDAQ_MPAA,DMDRN/MPAA_ALLFINANCIALRATIOS,Active
MPAC,Mod-Pac,GOOG/NASDAQ_MPAC,DMDRN/MPAC_ALLFINANCIALRATIOS,Active
MPAD,Micropac Industries Inc,GOOG/PINK_MPAD,DMDRN/MPAD_ALLFINANCIALRATIOS,Active
MPB,Mid Penn Bancorp,GOOG/NASDAQ_MPB,DMDRN/MPB_ALLFINANCIALRATIOS,Active
MPC,Marathon Petroleum Corporation,GOOG/NYSE_MPC,DMDRN/MPC_ALLFINANCIALRATIOS,Active
MPEL,Melco Crown Entertainment Limited,GOOG/NASDAQ_MPEL,DMDRN/MPEL_ALLFINANCIALRATIOS,Active
MPET,Magellan Petroleum Corp.,GOOG/NASDAQ_MPET,DMDRN/MPET_ALLFINANCIALRATIOS,Active
MPG,Mpg Office Trust,GOOG/NYSE_MPG,DMDRN/MPG_ALLFINANCIALRATIOS,Active
MPML,MPM Tech Inc,GOOG/PINK_MPML,DMDRN/MPML_ALLFINANCIALRATIOS,Active
MPO,Midstates Petroleum Company I,GOOG/NYSE_MPO,DMDRN/MPO_ALLFINANCIALRATIOS,Active
MPR,Met-Pro Corp.,GOOG/NYSE_MPR,DMDRN/MPR_ALLFINANCIALRATIOS,Active
MPV.TO,Mountain Province Diamonds Inc,YAHOO/TSX_MPV_TO,DMDRN/MPV_TO_ALLFINANCIALRATIOS,Active
MPWR,Monolithic Power Systems,GOOG/NASDAQ_MPWR,DMDRN/MPWR_ALLFINANCIALRATIOS,Active
MPX,Marine Products Corp.,GOOG/NYSE_MPX,DMDRN/MPX_ALLFINANCIALRATIOS,Active
MR,Mindray Medical International Limited,GOOG/NYSE_MR,DMDRN/MR_ALLFINANCIALRATIOS,Active
MRC,Mrc Global Inc.,GOOG/NYSE_MRC,DMDRN/MRC_ALLFINANCIALRATIOS,Active
MRC.TO,Morguard Corp.,YAHOO/TSX_MRC_TO,DMDRN/MRC_TO_ALLFINANCIALRATIOS,Active
MRCR,Moro Corp,GOOG/PINK_MRCR,DMDRN/MRCR_ALLFINANCIALRATIOS,Active
MRCY,Mercury Computer Systems,GOOG/NASDAQ_MRCY,DMDRN/MRCY_ALLFINANCIALRATIOS,Active
MRD.TO,Melcor Developments Ltd,YAHOO/TSX_MRD_TO,DMDRN/MRD_TO_ALLFINANCIALRATIOS,Active
MRES,M45 Mining Resources Inc,GOOG/PINK_MRES,DMDRN/MRES_ALLFINANCIALRATIOS,Active
MRFD,Morgan's Foods,GOOG/PINK_MRFD,DMDRN/MRFD_ALLFINANCIALRATIOS,Active
MRGE,Merge Healthcare Incorporated.,GOOG/NASDAQ_MRGE,DMDRN/MRGE_ALLFINANCIALRATIOS,Active
MRH,Montepeiler Re Holdings Ltd,GOOG/NYSE_MRH,DMDRN/MRH_ALLFINANCIALRATIOS,Active
MRINA,McRae Ind Inc,GOOG/PINK_MRINA,DMDRN/MRINA_ALLFINANCIALRATIOS,Active
MRK,Merck & Co.,GOOG/NYSE_MRK,DMDRN/MRK_ALLFINANCIALRATIOS,Active
MRLN,Marlin Business Services,GOOG/NASDAQ_MRLN,DMDRN/MRLN_ALLFINANCIALRATIOS,Active
MRNA,MDRNA Inc,GOOG/PINK_MRNA,DMDRN/MRNA_ALLFINANCIALRATIOS,Active
MRO,USX-Marathon Group,GOOG/NYSE_MRO,DMDRN/MRO_ALLFINANCIALRATIOS,Active
MRPI,Mera Pharmaceuticals Inc,GOOG/PINK_MRPI,DMDRN/MRPI_ALLFINANCIALRATIOS,Active
MRTN,Marten Transport,GOOG/NASDAQ_MRTN,DMDRN/MRTN_ALLFINANCIALRATIOS,Active
MRU.TO,Metro Inc.,YAHOO/TSX_MRU_TO,DMDRN/MRU_TO_ALLFINANCIALRATIOS,Active
MRVC,MRV Communic.,GOOG/PINK_MRVC,DMDRN/MRVC_ALLFINANCIALRATIOS,Active
MRVL,Marvell Technology Group,GOOG/NASDAQ_MRVL,DMDRN/MRVL_ALLFINANCIALRATIOS,Active
MRVT,Miravant Med Tech,GOOG/PINK_MRVT,DMDRN/MRVT_ALLFINANCIALRATIOS,Active
MS,Milestone Scientific,GOOG/NYSE_MS,DMDRN/MS_ALLFINANCIALRATIOS,Active
MSA,Mine Safety Applncs.,GOOG/NYSE_MSA,DMDRN/MSA_ALLFINANCIALRATIOS,Active
MSBF,Msb Financial,GOOG/NASDAQ_MSBF,DMDRN/MSBF_ALLFINANCIALRATIOS,Active
MSCC,Microsemi Corp.,GOOG/NASDAQ_MSCC,DMDRN/MSCC_ALLFINANCIALRATIOS,Active
MSCI,MSCI Inc.,GOOG/NYSE_MSCI,DMDRN/MSCI_ALLFINANCIALRATIOS,Active
MSEL,Merisel Inc.,GOOG/PINK_MSEL,DMDRN/MSEL_ALLFINANCIALRATIOS,Active
MSEX,Middlesex Water Company,GOOG/NASDAQ_MSEX,DMDRN/MSEX_ALLFINANCIALRATIOS,Active
MSFG,Mainsource Financial Group,GOOG/NASDAQ_MSFG,DMDRN/MSFG_ALLFINANCIALRATIOS,Active
MSFT,Microsoft Corp.,GOOG/NASDAQ_MSFT,DMDRN/MSFT_ALLFINANCIALRATIOS,Active
MSG,Madison Square Garden,GOOG/NASDAQ_MSG,DMDRN/MSG_ALLFINANCIALRATIOS,Active
MSGI,Marketing Svcs Group,GOOG/PINK_MSGI,DMDRN/MSGI_ALLFINANCIALRATIOS,Active
MSI,Movie Star Inc.,GOOG/NYSE_MSI,DMDRN/MSI_ALLFINANCIALRATIOS,Active
MSII,Media Sciences Intl Inc,GOOG/PINK_MSII,DMDRN/MSII_ALLFINANCIALRATIOS,Active
MSL,Midsouth Bancorp,GOOG/AMEX_MSL,DMDRN/MSL_ALLFINANCIALRATIOS,Active
MSL.TO,Merus Labs International Inc.,YAHOO/TSX_MSL_TO,DMDRN/MSL_TO_ALLFINANCIALRATIOS,Active
MSM,MSC Indl Direct,GOOG/NYSE_MSM,DMDRN/MSM_ALLFINANCIALRATIOS,Active
MSN,Emerson Radio Corp.,GOOG/AMEX_MSN,DMDRN/MSN_ALLFINANCIALRATIOS,Active
MSO,Martha Stewart Lvng Omnimedia,GOOG/NYSE_MSO,DMDRN/MSO_ALLFINANCIALRATIOS,Active
MSON,Misonix,GOOG/NASDAQ_MSON,DMDRN/MSON_ALLFINANCIALRATIOS,Active
MSPD,Mindspeed Technologies,GOOG/NASDAQ_MSPD,DMDRN/MSPD_ALLFINANCIALRATIOS,Active
MSTR,Microstrategy Inc.,GOOG/NASDAQ_MSTR,DMDRN/MSTR_ALLFINANCIALRATIOS,Active
MSW,Mission West Properties,GOOG/NASDAQ_MSW,DMDRN/MSW_ALLFINANCIALRATIOS,Active
MT,Meditrust Cos.,GOOG/NYSE_MT,DMDRN/MT_ALLFINANCIALRATIOS,Active
MTB,M&T Bank Corp.,GOOG/NYSE_MTB,DMDRN/MTB_ALLFINANCIALRATIOS,Active
MTCH,Matech Corp,GOOG/PINK_MTCH,DMDRN/MTCH_ALLFINANCIALRATIOS,Active
MTD,Mettler-Toledo Int'l,GOOG/NYSE_MTD,DMDRN/MTD_ALLFINANCIALRATIOS,Active
MTDR,Matador Resources Company,GOOG/NYSE_MTDR,DMDRN/MTDR_ALLFINANCIALRATIOS,Active
MTEX,Mannatech Inc.,GOOG/NASDAQ_MTEX,DMDRN/MTEX_ALLFINANCIALRATIOS,Active
MTG,MGIC Investment,GOOG/NYSE_MTG,DMDRN/MTG_ALLFINANCIALRATIOS,Active
MTGE,American Capital Mortgage Inves,GOOG/NASDAQ_MTGE,DMDRN/MTGE_ALLFINANCIALRATIOS,Active
MTH,Meritage Corp,GOOG/NYSE_MTH,DMDRN/MTH_ALLFINANCIALRATIOS,Active
MTL.TO,Mullen Transportation Inc,YAHOO/TSX_MTL_TO,DMDRN/MTL_TO_ALLFINANCIALRATIOS,Active
MTLK,Metalink Ltd,GOOG/PINK_MTLK,DMDRN/MTLK_ALLFINANCIALRATIOS,Active
MTMC,MICROS TO MAINFRAMES,GOOG/PINK_MTMC,DMDRN/MTMC_ALLFINANCIALRATIOS,Active
MTN,Vail Resorts Inc,GOOG/NYSE_MTN,DMDRN/MTN_ALLFINANCIALRATIOS,Active
MTOR,Meritor Inc.,GOOG/NYSE_MTOR,DMDRN/MTOR_ALLFINANCIALRATIOS,Active
MTRN,Materion Corp.,GOOG/NYSE_MTRN,DMDRN/MTRN_ALLFINANCIALRATIOS,Active
MTRX,Matrix Service Company,GOOG/NASDAQ_MTRX,DMDRN/MTRX_ALLFINANCIALRATIOS,Active
MTSC,Mts Systems Corp.,GOOG/NASDAQ_MTSC,DMDRN/MTSC_ALLFINANCIALRATIOS,Active
MTSI,M/A-Com Technology Solutions Ho,GOOG/NASDAQ_MTSI,DMDRN/MTSI_ALLFINANCIALRATIOS,Active
MTSL,Mer Telemanagement Solutions Ltd,GOOG/NASDAQ_MTSL,DMDRN/MTSL_ALLFINANCIALRATIOS,Active
MTSN,Mattson Technology,GOOG/NASDAQ_MTSN,DMDRN/MTSN_ALLFINANCIALRATIOS,Active
MTW,Manitowoc Co.,GOOG/NYSE_MTW,DMDRN/MTW_ALLFINANCIALRATIOS,Active
MTWD,Metwood Inc,GOOG/PINK_MTWD,DMDRN/MTWD_ALLFINANCIALRATIOS,Active
MTX,Minerals Tech.,GOOG/NYSE_MTX,DMDRN/MTX_ALLFINANCIALRATIOS,Active
MTZ,MasTec Inc.,GOOG/NYSE_MTZ,DMDRN/MTZ_ALLFINANCIALRATIOS,Active
MU,Micron Technology,GOOG/NASDAQ_MU,DMDRN/MU_ALLFINANCIALRATIOS,Active
MUEL,Mueller (Paul) Co,GOOG/PINK_MUEL,DMDRN/MUEL_ALLFINANCIALRATIOS,Active
MUR,Murphy Oil Corp.,GOOG/NYSE_MUR,DMDRN/MUR_ALLFINANCIALRATIOS,Active
MUSA,Metals USA Holdings Corp,GOOG/NYSE_MUSA,DMDRN/MUSA_ALLFINANCIALRATIOS,Active
MUX,McEwen Mining Inc.,GOOG/NYSE_MUX,DMDRN/MUX_ALLFINANCIALRATIOS,Active
